date,overpass_idx,pass_time_utc,pass_time_local,pass_utc_hour,pass_local_hour,solar_zenith_mean_pass,modis_lat,modis_lon,snap_distance_deg,month,gedi_lon,gedi_lat,x,y,rh50,rh75,rh98,rh100,dem,corine_class,corine_label,lulc,state,month_int,Solar_Zenith_Day,Sensor_Zenith_Day,Cloud_Fraction_Day,Cloud_Top_Height,Cloud_Top_Pressure_Day,Cloud_Top_Temperature_Day,Cloud_Effective_Emissivity_Day,Surface_Temperature,Cloud_Phase_Optical_Properties,Cloud_Phase_Infrared_1km,Cloud_Multi_Layer_Flag,Cirrus_Reflectance,Cloud_Optical_Thickness,Cloud_Optical_Thickness_16,Cloud_Effective_Radius,Cloud_Effective_Radius_16,Cloud_Water_Path,Sur_Reflectance_Red,Sur_Reflectance_NIR,Sur_Reflectance_Blue,Sur_Reflectance_Green,Sur_Reflectance_SWIR,retrieval_qc_ok
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.915,0.0028116882,May 2019,12.915909255902845,50.632337724819166,4527250.0,3061950.0,0.5063731,2.999659,10.024163,12.3987055,688.7006,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,32.917427,64.65556,1.0,7142.6235,400.78143,-14910.938,0.80930054,-14865.39,2.0,6.0,,0.05987731,,,,,,0.49287698,0.56743,0.54468006,0.48513332,0.7824903,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.955,0.0033360268,May 2019,12.953027043731616,50.63768845535535,4529850.0,3062650.0,-0.31257966,0.89951444,3.1146739,4.5572534,655.3035,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.928886,64.53265,1.0,7277.546,393.75845,-14912.0625,0.82355785,-14865.396,2.0,6.0,5.0,0.09623754,,,,,,0.49882987,0.5699649,0.55049527,0.48941383,0.34577614,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.965,0.0022994517,May 2019,12.96404359726769,50.63290727380483,4530650.0,3062150.0,-0.03500013,1.1549996,9.619994,11.284993,634.70734,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,32.928825,64.532776,1.0,7280.1436,393.62564,-14912.084,0.8231694,-14865.397,2.0,6.0,5.0,0.09626658,,,,,,0.4988582,0.5699656,0.55066675,0.48947147,0.3457963,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.975,0.001102989,May 2019,12.974044211744395,50.63444848141713,4531350.0,3062350.0,-0.08510905,0.8748909,2.8197422,3.8698215,698.7354,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.92529,64.53374,1.0,7307.6597,392.20023,-14912.308,0.8186812,-14865.37,2.0,6.0,5.0,0.08420601,,,,,,0.49871182,0.5706751,0.5517266,0.49101737,1.0772914,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.985,0.0010582571,May 2019,12.985457969751248,50.63595218591931,4532150.0,3062550.0,10.002462,13.716827,18.294386,19.410904,700.878,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.920353,64.53509,1.0,7345.145,390.26242,-14912.615,0.81256086,-14865.335,2.0,1.0,1.0,0.06789171,,,,,,0.49841055,0.5715262,0.5531156,0.4930097,2.0664086,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,12.995,0.002941343,May 2019,12.9925776211851,50.63666689414689,4532650.0,3062650.0,0.28537765,2.0413382,7.066067,9.004253,711.4461,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.918545,64.535675,1.0,7360.0625,389.49683,-14912.737,0.8101549,-14865.321,2.0,1.0,1.0,0.06270107,,,,,,0.4982379,0.5716886,0.5536896,0.49360532,2.382549,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,13.035,0.0023561423,May 2019,13.035067697224076,50.63735348667151,4535650.0,3062850.0,-0.18,0.71,2.532264,4.743319,626.2167,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.935146,64.412575,1.0,7449.342,385.03284,-14913.501,0.83147764,-14865.357,2.0,1.0,1.0,0.058517482,,,,,,0.47581208,0.5475549,0.5343227,0.47173974,2.1133423,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,13.045,0.0048272144,May 2019,13.042246601584637,50.63896321427285,4536150.0,3063050.0,-0.07396109,1.450756,7.064187,9.877397,612.13727,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.929718,64.41386,1.0,7465.2754,384.23627,-14913.632,0.82816744,-14865.32,2.0,1.0,1.0,0.05038929,,,,,,0.4804067,0.5536028,0.5380041,0.4763144,1.6714623,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,13.055,0.0056229825,May 2019,13.05366371179856,50.640460139132486,4536950.0,3063250.0,0.46164677,5.707311,12.2469425,14.145425,580.45715,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.92658,64.41448,1.0,7473.84,383.808,-14913.7,0.8263816,-14865.294,2.0,1.0,1.0,0.046608254,,,,,,0.4824981,0.5563322,0.5398211,0.47841397,1.5309436,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.635,13.065,0.0069580893,May 2019,13.06508156353492,50.6419559278278,4537750.0,3063450.0,2.0193944,5.3112483,22.860357,25.875679,448.81558,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.925266,64.41484,1.0,7477.991,383.60043,-14913.734,0.8255219,-14865.285,2.0,1.0,1.0,0.046237867,,,,,,0.48265123,0.55647343,0.5404077,0.47865084,1.5839081,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.865,0.0016458462,May 2019,12.86566471532856,50.64349491503746,4523650.0,3063050.0,18.520006,22.04001,26.870014,28.100014,758.6453,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,33.0,64.659996,1.0,6585.584,433.2208,-14906.498,0.8974027,-14865.899,2.0,1.0,,0.023,,,,,,0.54896724,0.614682,0.60621077,0.5406088,0.41845867,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.875,0.0020771094,May 2019,12.877077090310555,50.64500936675135,4524450.0,3063250.0,12.527226,22.372608,29.49785,30.804527,734.3044,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.992874,64.6592,1.0,6613.442,431.4319,-14906.717,0.89275974,-14865.856,2.0,1.0,,0.023696208,,,,,,0.5493947,0.615175,0.60480374,0.5406276,0.41716135,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.885,0.0017923178,May 2019,12.884251637898032,50.64662895856733,4524950.0,3063450.0,-0.028373286,1.0875734,13.057397,14.517425,722.14923,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.953888,64.65676,1.0,6860.209,416.92776,-14908.681,0.85351837,-14865.616,2.0,1.0,,0.038412962,,,,,,0.5371884,0.60532665,0.588307,0.5272085,0.9062659,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.895,0.002272359,May 2019,12.895332647851756,50.6427525108216,4525750.0,3063050.0,15.209605,20.254797,25.9076,27.061512,732.7232,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.92095,64.65531,1.0,7100.0815,403.1042,-14910.595,0.81575537,-14865.412,2.0,6.0,,0.054552477,,,,,,0.52191186,0.5927308,0.5713128,0.5112454,1.4828931,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.905,0.0018950427,May 2019,12.90674582699342,50.644264018508295,4526550.0,3063250.0,4.2888994,13.257525,19.074512,20.368452,690.5595,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.91983,64.655334,1.0,7111.774,402.45737,-14910.688,0.81394774,-14865.405,2.0,6.0,,0.05559393,,,,,,0.5207106,0.5917205,0.5702685,0.51005757,1.5195763,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.915,0.0011345957,May 2019,12.913865491445206,50.64498359318161,4527050.0,3063350.0,-0.11,0.82,2.69,3.51,674.26953,11.0,"Artificial surfaces; artificial, non-agricultural vegetated areas; sport and leisure facilities",Sport & leisure,Sachsen,5,32.9199,64.65531,1.0,7110.6626,402.51666,-14910.679,0.81411076,-14865.405,2.0,6.0,,0.055573236,,,,,,0.52070034,0.5917166,0.5702245,0.5100405,1.5136347,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.955,0.0013202385,May 2019,12.956305019392795,50.6448010713322,4530050.0,3063450.0,-0.09584189,1.1095335,3.9061265,5.4453754,615.3261,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,32.92993,64.53358,1.0,7286.3003,393.36832,-14912.136,0.82251644,-14865.403,2.0,6.0,5.0,0.096457414,,,,,,0.50336957,0.5739388,0.55563724,0.49392977,0.34572506,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.965,0.0005072452,May 2019,12.964838331254391,50.64548119840001,4530650.0,3063550.0,1.7416164,5.516947,14.29872,16.049606,600.49854,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,32.928207,64.533905,1.0,7305.2573,392.34204,-14912.287,0.8194141,-14865.392,2.0,6.0,5.0,0.096547365,,,,,,0.49913234,0.5699726,0.55232394,0.49002883,0.3459912,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.975,0.0023482656,May 2019,12.976254479543185,50.64698580137272,4531450.0,3063750.0,-0.18392374,0.9089389,3.0334945,4.4335504,609.71094,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,32.92814,64.53402,1.0,7307.9844,392.20255,-14912.31,0.81900615,-14865.39,2.0,6.0,5.0,0.09657787,,,,,,0.4991621,0.56997335,0.552504,0.4900894,0.34601235,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,12.985,0.001893036,May 2019,12.984502669758404,50.643173824549685,4532050.0,3063350.0,15.213065,21.19841,27.791416,29.64,652.10504,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.928078,64.53415,1.0,7310.7065,392.06342,-14912.332,0.8185993,-14865.39,2.0,6.0,5.0,0.0966083,,,,,,0.49919185,0.569974,0.5526836,0.4901498,0.34603348,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.025,0.0029340847,May 2019,13.025469919531306,50.642104310193176,4534950.0,3063350.0,-0.14,0.71,2.3296552,3.3396552,634.44446,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.93677,64.41266,1.0,7447.415,385.1293,-14913.484,0.8319059,-14865.373,2.0,1.0,1.0,0.06301667,,,,,,0.47323745,0.5440541,0.53323764,0.46937925,2.3825493,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.035,0.0023484982,May 2019,13.03688724448063,50.643602896795805,4535750.0,3063550.0,0.14593111,1.8039109,9.075594,11.8160515,581.9411,2.0,Artificial surfaces; urban fabric; discontinuous urban fabric,Urban (discontinuous),Sachsen,5,32.936424,64.412926,1.0,7449.553,385.02237,-14913.501,0.8314724,-14865.368,2.0,1.0,1.0,0.0630597,,,,,,0.47320983,0.54398245,0.5335346,0.46942005,2.3825493,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.045,0.0009566963,May 2019,13.044067175325637,50.64521250392336,4536250.0,3063750.0,-0.13997315,1.0099642,4.109633,6.5498657,546.2257,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.93607,64.413185,1.0,7451.7065,384.91467,-14913.517,0.83103573,-14865.366,2.0,1.0,1.0,0.063103035,,,,,,0.47318193,0.54391026,0.53383374,0.46946105,2.3825493,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.055,0.001977155,May 2019,13.05407311873775,50.64674673010485,4536950.0,3063950.0,2.866863,6.420295,20.776247,24.555523,508.8336,18.0,Agricultural areas; pastures; pastures,Pastures,Sachsen,5,32.935715,64.41345,1.0,7453.86,384.80698,-14913.533,0.83059907,-14865.364,2.0,1.0,1.0,0.063146375,,,,,,0.4731541,0.54383814,0.5341329,0.46950215,2.3825493,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.105,0.0030817913,May 2019,13.105109352718085,50.64808029210892,4540550.0,3064250.0,9.0774765,14.404518,24.581335,27.654959,621.2657,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.946693,64.292244,1.0,7576.2646,378.68674,-14914.571,0.84622306,-14865.358,2.0,1.0,4.0,0.05539331,,,,,,0.50518614,0.57459545,0.56063676,0.49953717,1.1910611,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.115,0.004690283,May 2019,13.112232740563254,50.64878758020348,4541050.0,3064350.0,-0.22313397,0.8914434,5.953566,8.549161,620.9119,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.94534,64.29257,1.0,7577.423,378.62888,-14914.579,0.84570503,-14865.349,2.0,1.0,4.0,0.055244595,,,,,,0.50519615,0.57452345,0.56117016,0.49963826,1.2898746,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.645,13.125,0.005988454,May 2019,13.122241737267966,50.65031586650618,4541750.0,3064550.0,-0.15829703,0.78,2.5982969,3.908297,687.70636,12.0,Agricultural areas; arable land; non-irrigated arable land,Arable land,Sachsen,5,32.94258,64.29307,1.0,7580.7207,378.46402,-14914.608,0.8446274,-14865.328,2.0,1.0,4.0,0.053888608,,,,,,0.5036449,0.5729176,0.560139,0.49814248,1.2689931,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.865,0.001595132,May 2019,12.864855513569283,50.65341018363407,4523550.0,3064150.0,10.48,13.66,17.48,18.53,695.9789,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.994698,64.65941,1.0,6611.0845,431.651,-14906.698,0.89315265,-14865.868,2.0,1.0,,0.023152169,,,,,,0.55140823,0.6162946,0.6068215,0.5422471,0.4165383,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.875,0.00014800599,May 2019,12.874857165920709,50.65495999531072,4524250.0,3064350.0,22.20921,26.121555,30.920258,32.023937,745.3361,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.98354,64.65817,1.0,6649.921,429.08936,-14907.003,0.88667995,-14865.8,2.0,1.0,,0.024607867,,,,,,0.5499546,0.61582065,0.60296124,0.5406522,0.41546255,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.885,0.0015166996,May 2019,12.884859489132198,50.6565089349007,4524950.0,3064550.0,1.19,18.45,25.19,25.9,729.1561,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.967747,64.65641,1.0,6711.623,425.127,-14907.487,0.876396,-14865.702,2.0,1.0,,0.02614992,,,,,,0.5509014,0.61691266,0.5998447,0.54069376,0.41258904,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.895,0.00064430665,May 2019,12.894640632076248,50.65446431086174,4525650.0,3064350.0,16.21,20.85,25.35,26.13,722.8199,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.95682,64.655205,1.0,6754.333,422.3844,-14907.823,0.8692777,-14865.637,2.0,1.0,,0.027217299,,,,,,0.5515569,0.61766857,0.59768754,0.54072255,0.4106001,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.905,0.0017612454,May 2019,12.90447657564444,50.65331702663392,4526350.0,3064250.0,18.11,22.68,27.7,28.78,728.5633,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.95085,64.65454,1.0,6777.649,420.88715,-14908.006,0.8653918,-14865.6,2.0,1.0,,0.027799997,,,,,,0.5519147,0.6180812,0.5965099,0.5407382,0.40951428,False
2019-05-11,0,2019-05-11T10:50:00+00:00,2019-05-11T12:50:00+02:00,10.833333,12.833333,35.551395,50.655,12.945,0.0011041632,May 2019,12.945679925919634,50.65586852759841,4529250.0,3064650.0,4.485002,19.965,27.430002,28.89,696.62,24.0,Forest and semi natural areas; forests; coniferous forest,Coniferous forest,Sachsen,5,32.93829,64.53345,1.0,7221.326,396.99738,-14911.621,0.8336687,-14865.457,2.0,1.0,5.0,0.09848013,,,,,,0.55072737,0.6171395,0.5998173,0.53892154,1.2540498,False
